,Center Name,Center States,Wait Time,Kidney,Liver,Pancreas,Heart
3275,OHCO-TX1 University of Toledo Medical Center,Ohio,< 30 Days,9,0,0.0,0
3277,OHCO-TX1 University of Toledo Medical Center,Ohio,30 to < 90 Days,18,0,0.0,0
3278,OHCO-TX1 University of Toledo Medical Center,Ohio,90 Days to < 6 Months,21,0,0.0,0
3279,OHCO-TX1 University of Toledo Medical Center,Ohio,6 Months to < 1 Year,12,0,0.0,0
3280,OHCO-TX1 University of Toledo Medical Center,Ohio,1 Year to < 2 Years,14,0,0.0,0
3281,OHCO-TX1 University of Toledo Medical Center,Ohio,2 Years to < 3 Years,8,0,0.0,0
3282,OHCO-TX1 University of Toledo Medical Center,Ohio,3 Years to < 5 Years,12,0,0.0,0
3283,OHCO-TX1 University of Toledo Medical Center,Ohio,5 or More Years,17,0,0.0,0
3293,OHOU-TX1 Ohio State University Medical Center,Ohio,All Time,587,110,1.0,17
3294,OHOU-TX1 Ohio State University Medical Center,Ohio,< 30 Days,42,10,0.0,4
3295,OHOU-TX1 Ohio State University Medical Center,Ohio,30 to < 90 Days,54,10,1.0,1
3296,OHOU-TX1 Ohio State University Medical Center,Ohio,90 Days to < 6 Months,96,23,0.0,4
3297,OHOU-TX1 Ohio State University Medical Center,Ohio,6 Months to < 1 Year,106,23,0.0,5
3298,OHOU-TX1 Ohio State University Medical Center,Ohio,1 Year to < 2 Years,164,29,0.0,2
3299,OHOU-TX1 Ohio State University Medical Center,Ohio,2 Years to < 3 Years,65,9,0.0,1
3300,OHOU-TX1 Ohio State University Medical Center,Ohio,3 Years to < 5 Years,31,4,0.0,0
3301,OHOU-TX1 Ohio State University Medical Center,Ohio,5 or More Years,29,2,0.0,0
3304,OHSE-TX1 St. Elizabeth Health Center,Ohio,All Time,2,0,0.0,0
3305,OHSE-TX1 St. Elizabeth Health Center,Ohio,5 or More Years,2,0,0.0,0
3315,OHTC-TX1 The Christ Hospital,Ohio,All Time,146,0,0.0,0
3316,OHTC-TX1 The Christ Hospital,Ohio,< 30 Days,11,0,0.0,0
3317,OHTC-TX1 The Christ Hospital,Ohio,30 to < 90 Days,17,0,0.0,0
3319,OHTC-TX1 The Christ Hospital,Ohio,90 Days to < 6 Months,17,0,0.0,0
3320,OHTC-TX1 The Christ Hospital,Ohio,6 Months to < 1 Year,24,0,0.0,0
3321,OHTC-TX1 The Christ Hospital,Ohio,1 Year to < 2 Years,40,0,0.0,0
3322,OHTC-TX1 The Christ Hospital,Ohio,2 Years to < 3 Years,29,0,0.0,0
3323,OHTC-TX1 The Christ Hospital,Ohio,3 Years to < 5 Years,4,0,0.0,0
3324,OHTC-TX1 The Christ Hospital,Ohio,5 or More Years,4,0,0.0,0
3334,OHUC-TX1 University of Cincinnati  Medical Center,Ohio,All Time,302,90,10.0,11
3335,OHUC-TX1 University of Cincinnati  Medical Center,Ohio,< 30 Days,20,8,1.0,2
3336,OHUC-TX1 University of Cincinnati  Medical Center,Ohio,30 to < 90 Days,26,7,1.0,2
3337,OHUC-TX1 University of Cincinnati  Medical Center,Ohio,90 Days to < 6 Months,47,7,2.0,0
3338,OHUC-TX1 University of Cincinnati  Medical Center,Ohio,6 Months to < 1 Year,48,11,0.0,1
3339,OHUC-TX1 University of Cincinnati  Medical Center,Ohio,1 Year to < 2 Years,82,16,3.0,5
3340,OHUC-TX1 University of Cincinnati  Medical Center,Ohio,2 Years to < 3 Years,37,4,0.0,1
3341,OHUC-TX1 University of Cincinnati  Medical Center,Ohio,3 Years to < 5 Years,31,19,1.0,0
3342,OHUC-TX1 University of Cincinnati  Medical Center,Ohio,5 or More Years,11,18,2.0,0
3352,OHUH-TX1 University Hospitals of Cleveland,Ohio,All Time,517,101,5.0,7
3353,OHUH-TX1 University Hospitals of Cleveland,Ohio,< 30 Days,16,7,0.0,1
3354,OHUH-TX1 University Hospitals of Cleveland,Ohio,30 to < 90 Days,17,10,0.0,0
3355,OHUH-TX1 University Hospitals of Cleveland,Ohio,90 Days to < 6 Months,37,8,1.0,2
3356,OHUH-TX1 University Hospitals of Cleveland,Ohio,6 Months to < 1 Year,63,19,2.0,3
3357,OHUH-TX1 University Hospitals of Cleveland,Ohio,1 Year to < 2 Years,155,21,2.0,0
3358,OHUH-TX1 University Hospitals of Cleveland,Ohio,2 Years to < 3 Years,105,15,0.0,1
3359,OHUH-TX1 University Hospitals of Cleveland,Ohio,3 Years to < 5 Years,60,14,0.0,0
3361,OHUH-TX1 University Hospitals of Cleveland,Ohio,5 or More Years,64,7,0.0,0
3371,OKBC-TX1 Integris Baptist Medical Center,Oklahoma,All Time,252,89,0.0,24
3372,OKBC-TX1 Integris Baptist Medical Center,Oklahoma,< 30 Days,30,11,0.0,1
3373,OKBC-TX1 Integris Baptist Medical Center,Oklahoma,30 to < 90 Days,23,6,0.0,1
3374,OKBC-TX1 Integris Baptist Medical Center,Oklahoma,90 Days to < 6 Months,22,11,0.0,7
3375,OKBC-TX1 Integris Baptist Medical Center,Oklahoma,6 Months to < 1 Year,38,14,0.0,7
3376,OKBC-TX1 Integris Baptist Medical Center,Oklahoma,1 Year to < 2 Years,66,7,0.0,2
3377,OKBC-TX1 Integris Baptist Medical Center,Oklahoma,2 Years to < 3 Years,41,7,0.0,3
3378,OKBC-TX1 Integris Baptist Medical Center,Oklahoma,3 Years to < 5 Years,19,20,0.0,3
3379,OKBC-TX1 Integris Baptist Medical Center,Oklahoma,5 or More Years,13,13,0.0,0
3389,OKMD-TX1 OU Medical Center,Oklahoma,All Time,96,15,1.0,0
3390,OKMD-TX1 OU Medical Center,Oklahoma,< 30 Days,9,1,0.0,0
3391,OKMD-TX1 OU Medical Center,Oklahoma,30 to < 90 Days,12,3,0.0,0
3392,OKMD-TX1 OU Medical Center,Oklahoma,90 Days to < 6 Months,15,3,0.0,0
3393,OKMD-TX1 OU Medical Center,Oklahoma,6 Months to < 1 Year,13,2,0.0,0
3394,OKMD-TX1 OU Medical Center,Oklahoma,1 Year to < 2 Years,27,5,1.0,0
3395,OKMD-TX1 OU Medical Center,Oklahoma,2 Years to < 3 Years,7,1,0.0,0
3396,OKMD-TX1 OU Medical Center,Oklahoma,3 Years to < 5 Years,9,0,0.0,0
3397,OKMD-TX1 OU Medical Center,Oklahoma,5 or More Years,4,0,0.0,0
3407,OKSJ-TX1 St John Medical Center,Oklahoma,All Time,131,0,0.0,0
3408,OKSJ-TX1 St John Medical Center,Oklahoma,< 30 Days,15,0,0.0,0
3409,OKSJ-TX1 St John Medical Center,Oklahoma,30 to < 90 Days,8,0,0.0,0
3410,OKSJ-TX1 St John Medical Center,Oklahoma,90 Days to < 6 Months,13,0,0.0,0
3411,OKSJ-TX1 St John Medical Center,Oklahoma,6 Months to < 1 Year,18,0,0.0,0
3412,OKSJ-TX1 St John Medical Center,Oklahoma,1 Year to < 2 Years,56,0,0.0,0
3413,OKSJ-TX1 St John Medical Center,Oklahoma,2 Years to < 3 Years,15,0,0.0,0
3414,OKSJ-TX1 St John Medical Center,Oklahoma,3 Years to < 5 Years,6,0,0.0,0
3424,ORGS-TX1 Legacy Good Samaritan Hospital and Medical Center,Oregon,All Time,276,0,0.0,0
3425,ORGS-TX1 Legacy Good Samaritan Hospital and Medical Center,Oregon,< 30 Days,14,0,0.0,0
3426,ORGS-TX1 Legacy Good Samaritan Hospital and Medical Center,Oregon,30 to < 90 Days,19,0,0.0,0
3427,ORGS-TX1 Legacy Good Samaritan Hospital and Medical Center,Oregon,90 Days to < 6 Months,35,0,0.0,0
3428,ORGS-TX1 Legacy Good Samaritan Hospital and Medical Center,Oregon,6 Months to < 1 Year,42,0,0.0,0
3429,ORGS-TX1 Legacy Good Samaritan Hospital and Medical Center,Oregon,1 Year to < 2 Years,81,0,0.0,0
3430,ORGS-TX1 Legacy Good Samaritan Hospital and Medical Center,Oregon,2 Years to < 3 Years,34,0,0.0,0
3431,ORGS-TX1 Legacy Good Samaritan Hospital and Medical Center,Oregon,3 Years to < 5 Years,35,0,0.0,0
3432,ORGS-TX1 Legacy Good Samaritan Hospital and Medical Center,Oregon,5 or More Years,16,0,0.0,0
3436,ORSV-TX1 Providence St. Vincent Medical Center,Oregon,All Time,0,0,0.0,4
3437,ORSV-TX1 Providence St. Vincent Medical Center,Oregon,< 30 Days,0,0,0.0,1
3438,ORSV-TX1 Providence St. Vincent Medical Center,Oregon,90 Days to < 6 Months,0,0,0.0,3
3449,ORUO-TX1 Oregon Health and Science University,Oregon,All Time,312,70,2.0,4
3450,ORUO-TX1 Oregon Health and Science University,Oregon,< 30 Days,18,7,0.0,1
3451,ORUO-TX1 Oregon Health and Science University,Oregon,30 to < 90 Days,34,11,0.0,2
3452,ORUO-TX1 Oregon Health and Science University,Oregon,90 Days to < 6 Months,32,12,1.0,0
3453,ORUO-TX1 Oregon Health and Science University,Oregon,6 Months to < 1 Year,63,13,0.0,0
3454,ORUO-TX1 Oregon Health and Science University,Oregon,1 Year to < 2 Years,80,13,1.0,0
3455,ORUO-TX1 Oregon Health and Science University,Oregon,2 Years to < 3 Years,46,3,0.0,0
3456,ORUO-TX1 Oregon Health and Science University,Oregon,3 Years to < 5 Years,26,6,0.0,1
3457,ORUO-TX1 Oregon Health and Science University,Oregon,5 or More Years,13,5,0.0,0
3467,ORVA-TX1 VA Portland Health Care System,Oregon,All Time,156,30,0.0,0
3468,ORVA-TX1 VA Portland Health Care System,Oregon,< 30 Days,4,0,0.0,0
3469,ORVA-TX1 VA Portland Health Care System,Oregon,30 to < 90 Days,9,2,0.0,0
3470,ORVA-TX1 VA Portland Health Care System,Oregon,90 Days to < 6 Months,18,7,0.0,0
3471,ORVA-TX1 VA Portland Health Care System,Oregon,6 Months to < 1 Year,21,10,0.0,0
3472,ORVA-TX1 VA Portland Health Care System,Oregon,1 Year to < 2 Years,41,6,0.0,0
3473,ORVA-TX1 VA Portland Health Care System,Oregon,2 Years to < 3 Years,25,2,0.0,0
3474,ORVA-TX1 VA Portland Health Care System,Oregon,3 Years to < 5 Years,27,2,0.0,0
3475,ORVA-TX1 VA Portland Health Care System,Oregon,5 or More Years,11,1,0.0,0
3485,PAAE-TX1 Albert Einstein Medical Center,Pennsylvania,All Time,587,37,2.0,0
3487,PAAE-TX1 Albert Einstein Medical Center,Pennsylvania,< 30 Days,7,3,0.0,0
3488,PAAE-TX1 Albert Einstein Medical Center,Pennsylvania,30 to < 90 Days,39,3,0.0,0
3489,PAAE-TX1 Albert Einstein Medical Center,Pennsylvania,90 Days to < 6 Months,43,6,0.0,0
3490,PAAE-TX1 Albert Einstein Medical Center,Pennsylvania,6 Months to < 1 Year,63,13,0.0,0
3491,PAAE-TX1 Albert Einstein Medical Center,Pennsylvania,1 Year to < 2 Years,148,7,1.0,0
3492,PAAE-TX1 Albert Einstein Medical Center,Pennsylvania,2 Years to < 3 Years,43,3,1.0,0
3493,PAAE-TX1 Albert Einstein Medical Center,Pennsylvania,3 Years to < 5 Years,77,2,0.0,0
3494,PAAE-TX1 Albert Einstein Medical Center,Pennsylvania,5 or More Years,167,0,0.0,0
3504,PAAG-TX1 Allegheny General Hospital,Pennsylvania,All Time,238,16,5.0,20
3505,PAAG-TX1 Allegheny General Hospital,Pennsylvania,< 30 Days,7,2,0.0,4
3506,PAAG-TX1 Allegheny General Hospital,Pennsylvania,30 to < 90 Days,17,7,0.0,5
3507,PAAG-TX1 Allegheny General Hospital,Pennsylvania,90 Days to < 6 Months,25,5,0.0,3
3508,PAAG-TX1 Allegheny General Hospital,Pennsylvania,6 Months to < 1 Year,36,0,0.0,2
3509,PAAG-TX1 Allegheny General Hospital,Pennsylvania,1 Year to < 2 Years,49,1,0.0,4
3510,PAAG-TX1 Allegheny General Hospital,Pennsylvania,2 Years to < 3 Years,49,1,1.0,1
3511,PAAG-TX1 Allegheny General Hospital,Pennsylvania,3 Years to < 5 Years,37,0,1.0,1
3512,PAAG-TX1 Allegheny General Hospital,Pennsylvania,5 or More Years,18,0,3.0,0
3522,PACC-TX1 Crozer-Chester Medical Center,Pennsylvania,All Time,226,0,0.0,0
3523,PACC-TX1 Crozer-Chester Medical Center,Pennsylvania,< 30 Days,5,0,0.0,0
3524,PACC-TX1 Crozer-Chester Medical Center,Pennsylvania,30 to < 90 Days,5,0,0.0,0
3525,PACC-TX1 Crozer-Chester Medical Center,Pennsylvania,90 Days to < 6 Months,19,0,0.0,0
3526,PACC-TX1 Crozer-Chester Medical Center,Pennsylvania,6 Months to < 1 Year,37,0,0.0,0
3527,PACC-TX1 Crozer-Chester Medical Center,Pennsylvania,1 Year to < 2 Years,66,0,0.0,0
3529,PACC-TX1 Crozer-Chester Medical Center,Pennsylvania,2 Years to < 3 Years,45,0,0.0,0
3530,PACC-TX1 Crozer-Chester Medical Center,Pennsylvania,3 Years to < 5 Years,22,0,0.0,0
3531,PACC-TX1 Crozer-Chester Medical Center,Pennsylvania,5 or More Years,27,0,0.0,0
3541,PACH-TX1 UPMC Children's Hospital of Pittsburgh,Pennsylvania,All Time,20,21,12.0,7
3542,PACH-TX1 UPMC Children's Hospital of Pittsburgh,Pennsylvania,< 30 Days,1,2,0.0,1
3543,PACH-TX1 UPMC Children's Hospital of Pittsburgh,Pennsylvania,30 to < 90 Days,3,4,1.0,2
3544,PACH-TX1 UPMC Children's Hospital of Pittsburgh,Pennsylvania,90 Days to < 6 Months,5,1,1.0,0
3545,PACH-TX1 UPMC Children's Hospital of Pittsburgh,Pennsylvania,6 Months to < 1 Year,5,1,0.0,2
3546,PACH-TX1 UPMC Children's Hospital of Pittsburgh,Pennsylvania,1 Year to < 2 Years,3,1,0.0,1
3547,PACH-TX1 UPMC Children's Hospital of Pittsburgh,Pennsylvania,2 Years to < 3 Years,2,2,2.0,1
3548,PACH-TX1 UPMC Children's Hospital of Pittsburgh,Pennsylvania,3 Years to < 5 Years,1,2,1.0,0
3549,PACH-TX1 UPMC Children's Hospital of Pittsburgh,Pennsylvania,5 or More Years,0,8,7.0,0
3559,PACP-TX1 Children's Hospital of Philadelphia,Pennsylvania,All Time,58,7,0.0,10
3560,PACP-TX1 Children's Hospital of Philadelphia,Pennsylvania,< 30 Days,1,2,0.0,2
3561,PACP-TX1 Children's Hospital of Philadelphia,Pennsylvania,30 to < 90 Days,2,3,0.0,3
3562,PACP-TX1 Children's Hospital of Philadelphia,Pennsylvania,90 Days to < 6 Months,6,1,0.0,2
3563,PACP-TX1 Children's Hospital of Philadelphia,Pennsylvania,6 Months to < 1 Year,17,1,0.0,1
3564,PACP-TX1 Children's Hospital of Philadelphia,Pennsylvania,1 Year to < 2 Years,11,0,0.0,1
3565,PACP-TX1 Children's Hospital of Philadelphia,Pennsylvania,2 Years to < 3 Years,10,0,0.0,0
3566,PACP-TX1 Children's Hospital of Philadelphia,Pennsylvania,3 Years to < 5 Years,5,0,0.0,0
3567,PACP-TX1 Children's Hospital of Philadelphia,Pennsylvania,5 or More Years,6,0,0.0,1
3578,PAGM-TX1 Geisinger Medical Center,Pennsylvania,All Time,266,10,0.0,0
3579,PAGM-TX1 Geisinger Medical Center,Pennsylvania,< 30 Days,13,0,0.0,0
3580,PAGM-TX1 Geisinger Medical Center,Pennsylvania,30 to < 90 Days,15,0,0.0,0
3581,PAGM-TX1 Geisinger Medical Center,Pennsylvania,90 Days to < 6 Months,32,1,0.0,0
3582,PAGM-TX1 Geisinger Medical Center,Pennsylvania,6 Months to < 1 Year,42,3,0.0,0
3583,PAGM-TX1 Geisinger Medical Center,Pennsylvania,1 Year to < 2 Years,81,4,0.0,0
3584,PAGM-TX1 Geisinger Medical Center,Pennsylvania,2 Years to < 3 Years,29,0,0.0,0
3585,PAGM-TX1 Geisinger Medical Center,Pennsylvania,3 Years to < 5 Years,30,1,0.0,0
3586,PAGM-TX1 Geisinger Medical Center,Pennsylvania,5 or More Years,24,1,0.0,0
3596,PAHE-TX1 Penn State Milton S Hershey Medical Center,Pennsylvania,All Time,159,77,0.0,9
3597,PAHE-TX1 Penn State Milton S Hershey Medical Center,Pennsylvania,< 30 Days,5,2,0.0,0
3598,PAHE-TX1 Penn State Milton S Hershey Medical Center,Pennsylvania,30 to < 90 Days,5,5,0.0,2
3599,PAHE-TX1 Penn State Milton S Hershey Medical Center,Pennsylvania,90 Days to < 6 Months,8,10,0.0,1
3600,PAHE-TX1 Penn State Milton S Hershey Medical Center,Pennsylvania,6 Months to < 1 Year,21,21,0.0,1
3601,PAHE-TX1 Penn State Milton S Hershey Medical Center,Pennsylvania,1 Year to < 2 Years,48,12,0.0,2
3602,PAHE-TX1 Penn State Milton S Hershey Medical Center,Pennsylvania,2 Years to < 3 Years,34,11,0.0,1
3603,PAHE-TX1 Penn State Milton S Hershey Medical Center,Pennsylvania,3 Years to < 5 Years,22,8,0.0,2
3604,PAHE-TX1 Penn State Milton S Hershey Medical Center,Pennsylvania,5 or More Years,16,8,0.0,0
3615,PAHH-TX1 Pinnacle Health System at Harrisburg Hospital,Pennsylvania,All Time,220,0,0.0,0
3616,PAHH-TX1 Pinnacle Health System at Harrisburg Hospital,Pennsylvania,< 30 Days,8,0,0.0,0
3617,PAHH-TX1 Pinnacle Health System at Harrisburg Hospital,Pennsylvania,30 to < 90 Days,10,0,0.0,0
3618,PAHH-TX1 Pinnacle Health System at Harrisburg Hospital,Pennsylvania,90 Days to < 6 Months,22,0,0.0,0
3619,PAHH-TX1 Pinnacle Health System at Harrisburg Hospital,Pennsylvania,6 Months to < 1 Year,26,0,0.0,0
3620,PAHH-TX1 Pinnacle Health System at Harrisburg Hospital,Pennsylvania,1 Year to < 2 Years,57,0,0.0,0
3621,PAHH-TX1 Pinnacle Health System at Harrisburg Hospital,Pennsylvania,2 Years to < 3 Years,30,0,0.0,0
3622,PAHH-TX1 Pinnacle Health System at Harrisburg Hospital,Pennsylvania,3 Years to < 5 Years,39,0,0.0,0
3623,PAHH-TX1 Pinnacle Health System at Harrisburg Hospital,Pennsylvania,5 or More Years,28,0,0.0,0
3629,PAHM-TX1 Hahnemann University Hospital,Pennsylvania,All Time,99,6,0.0,0
3630,PAHM-TX1 Hahnemann University Hospital,Pennsylvania,1 Year to < 2 Years,6,1,0.0,0
3631,PAHM-TX1 Hahnemann University Hospital,Pennsylvania,2 Years to < 3 Years,6,3,0.0,0
3632,PAHM-TX1 Hahnemann University Hospital,Pennsylvania,3 Years to < 5 Years,31,2,0.0,0
3633,PAHM-TX1 Hahnemann University Hospital,Pennsylvania,5 or More Years,56,0,0.0,0
3643,PALH-TX1 The Lankenau Hospital,Pennsylvania,All Time,197,0,0.0,0
3644,PALH-TX1 The Lankenau Hospital,Pennsylvania,< 30 Days,3,0,0.0,0
3645,PALH-TX1 The Lankenau Hospital,Pennsylvania,30 to < 90 Days,5,0,0.0,0
3646,PALH-TX1 The Lankenau Hospital,Pennsylvania,90 Days to < 6 Months,12,0,0.0,0
3647,PALH-TX1 The Lankenau Hospital,Pennsylvania,6 Months to < 1 Year,9,0,0.0,0
3648,PALH-TX1 The Lankenau Hospital,Pennsylvania,1 Year to < 2 Years,60,0,0.0,0
3649,PALH-TX1 The Lankenau Hospital,Pennsylvania,2 Years to < 3 Years,42,0,0.0,0
3650,PALH-TX1 The Lankenau Hospital,Pennsylvania,3 Years to < 5 Years,42,0,0.0,0
3651,PALH-TX1 The Lankenau Hospital,Pennsylvania,5 or More Years,24,0,0.0,0
3662,PALV-TX1 Lehigh Valley Hospital,Pennsylvania,All Time,279,0,3.0,0
3663,PALV-TX1 Lehigh Valley Hospital,Pennsylvania,< 30 Days,10,0,0.0,0
3664,PALV-TX1 Lehigh Valley Hospital,Pennsylvania,30 to < 90 Days,9,0,0.0,0
3665,PALV-TX1 Lehigh Valley Hospital,Pennsylvania,90 Days to < 6 Months,26,0,0.0,0
3666,PALV-TX1 Lehigh Valley Hospital,Pennsylvania,6 Months to < 1 Year,51,0,0.0,0
3667,PALV-TX1 Lehigh Valley Hospital,Pennsylvania,1 Year to < 2 Years,69,0,1.0,0
3668,PALV-TX1 Lehigh Valley Hospital,Pennsylvania,2 Years to < 3 Years,47,0,1.0,0
3669,PALV-TX1 Lehigh Valley Hospital,Pennsylvania,3 Years to < 5 Years,43,0,1.0,0
3670,PALV-TX1 Lehigh Valley Hospital,Pennsylvania,5 or More Years,24,0,0.0,0
3679,PAPH-TX1 UPMC Hamot,Pennsylvania,All Time,81,0,0.0,0
3680,PAPH-TX1 UPMC Hamot,Pennsylvania,< 30 Days,6,0,0.0,0
3681,PAPH-TX1 UPMC Hamot,Pennsylvania,30 to < 90 Days,4,0,0.0,0
3682,PAPH-TX1 UPMC Hamot,Pennsylvania,90 Days to < 6 Months,8,0,0.0,0
3683,PAPH-TX1 UPMC Hamot,Pennsylvania,6 Months to < 1 Year,17,0,0.0,0
3684,PAPH-TX1 UPMC Hamot,Pennsylvania,1 Year to < 2 Years,19,0,0.0,0
3685,PAPH-TX1 UPMC Hamot,Pennsylvania,2 Years to < 3 Years,14,0,0.0,0
3686,PAPH-TX1 UPMC Hamot,Pennsylvania,3 Years to < 5 Years,13,0,0.0,0
3697,PAPT-TX1 University of Pittsburgh Medical Center,Pennsylvania,All Time,716,108,15.0,14
3698,PAPT-TX1 University of Pittsburgh Medical Center,Pennsylvania,< 30 Days,14,13,3.0,1
3699,PAPT-TX1 University of Pittsburgh Medical Center,Pennsylvania,30 to < 90 Days,34,15,1.0,0
3700,PAPT-TX1 University of Pittsburgh Medical Center,Pennsylvania,90 Days to < 6 Months,62,19,1.0,2
3701,PAPT-TX1 University of Pittsburgh Medical Center,Pennsylvania,6 Months to < 1 Year,96,17,2.0,5
3702,PAPT-TX1 University of Pittsburgh Medical Center,Pennsylvania,1 Year to < 2 Years,190,22,4.0,5
3703,PAPT-TX1 University of Pittsburgh Medical Center,Pennsylvania,2 Years to < 3 Years,125,7,2.0,0
3704,PAPT-TX1 University of Pittsburgh Medical Center,Pennsylvania,3 Years to < 5 Years,111,6,2.0,1
3705,PAPT-TX1 University of Pittsburgh Medical Center,Pennsylvania,5 or More Years,84,9,0.0,0
3715,PARH-TX1 Reading Hospital,Pennsylvania,All Time,117,4,0.0,0
3716,PARH-TX1 Reading Hospital,Pennsylvania,< 30 Days,2,0,0.0,0
3717,PARH-TX1 Reading Hospital,Pennsylvania,30 to < 90 Days,8,2,0.0,0
3718,PARH-TX1 Reading Hospital,Pennsylvania,90 Days to < 6 Months,18,0,0.0,0
3719,PARH-TX1 Reading Hospital,Pennsylvania,6 Months to < 1 Year,15,0,0.0,0
3720,PARH-TX1 Reading Hospital,Pennsylvania,1 Year to < 2 Years,10,0,0.0,0
3721,PARH-TX1 Reading Hospital,Pennsylvania,2 Years to < 3 Years,19,0,0.0,0
3722,PARH-TX1 Reading Hospital,Pennsylvania,3 Years to < 5 Years,26,2,0.0,0
3723,PARH-TX1 Reading Hospital,Pennsylvania,5 or More Years,19,0,0.0,0
3730,PASC-TX1 St. Christopher's Hospital for Children,Pennsylvania,All Time,11,0,0.0,0
3731,PASC-TX1 St. Christopher's Hospital for Children,Pennsylvania,30 to < 90 Days,1,0,0.0,0
3732,PASC-TX1 St. Christopher's Hospital for Children,Pennsylvania,90 Days to < 6 Months,3,0,0.0,0
3733,PASC-TX1 St. Christopher's Hospital for Children,Pennsylvania,6 Months to < 1 Year,1,0,0.0,0
3734,PASC-TX1 St. Christopher's Hospital for Children,Pennsylvania,1 Year to < 2 Years,4,0,0.0,0
3735,PASC-TX1 St. Christopher's Hospital for Children,Pennsylvania,2 Years to < 3 Years,2,0,0.0,0
3746,PATJ-TX1 Thomas Jefferson University Hospital,Pennsylvania,All Time,623,108,5.0,19
3747,PATJ-TX1 Thomas Jefferson University Hospital,Pennsylvania,< 30 Days,14,9,0.0,4
3748,PATJ-TX1 Thomas Jefferson University Hospital,Pennsylvania,30 to < 90 Days,24,9,0.0,4
3749,PATJ-TX1 Thomas Jefferson University Hospital,Pennsylvania,90 Days to < 6 Months,35,16,1.0,4
3750,PATJ-TX1 Thomas Jefferson University Hospital,Pennsylvania,6 Months to < 1 Year,82,17,0.0,2
3751,PATJ-TX1 Thomas Jefferson University Hospital,Pennsylvania,1 Year to < 2 Years,148,33,1.0,1
3752,PATJ-TX1 Thomas Jefferson University Hospital,Pennsylvania,2 Years to < 3 Years,119,13,1.0,3
3753,PATJ-TX1 Thomas Jefferson University Hospital,Pennsylvania,3 Years to < 5 Years,135,6,2.0,1
3754,PATJ-TX1 Thomas Jefferson University Hospital,Pennsylvania,5 or More Years,66,5,0.0,0
3764,PATU-TX1 Temple University Hospital,Pennsylvania,All Time,355,11,0.0,10
3765,PATU-TX1 Temple University Hospital,Pennsylvania,< 30 Days,11,0,0.0,1
